invoice_id,subscription_id,user_id,amount_usd,status,invoice_date,plan
inv_d5e10e5d517d41,sub_5759d2cd773e49,usr_03007,29,paid,2025-04-27,pro
inv_8e9be02dc6f646,sub_6127777e0d5441,usr_03009,29,paid,2024-11-28,pro
inv_00d16ffb52bb4e,sub_6127777e0d5441,usr_03009,29,paid,2024-12-28,pro
inv_8af741c8c0874a,sub_6127777e0d5441,usr_03009,29,paid,2025-01-27,pro
inv_d831e7c405214c,sub_6127777e0d5441,usr_03009,29,paid,2025-02-26,pro
inv_e7454d6095d147,sub_6127777e0d5441,usr_03009,29,paid,2025-03-28,pro
inv_0d5a376cf11c47,sub_5c2ca72506d641,usr_03018,29,paid,2024-11-29,pro
inv_12518afe2f5745,sub_ca0e69fe4f9545,usr_03020,29,paid,2024-11-29,pro
inv_e1741d77579b4b,sub_952b5ae26a964b,usr_03022,29,paid,2024-11-29,pro
inv_3866a9534de842,sub_1ee4c931e95f41,usr_03054,29,paid,2024-12-03,pro
inv_59a430026fcf4f,sub_1ee4c931e95f41,usr_03054,29,paid,2025-01-02,pro
inv_155498f807534d,sub_1ee4c931e95f41,usr_03054,29,paid,2025-02-01,pro
inv_d5314d02e8ed46,sub_1ee4c931e95f41,usr_03054,29,paid,2025-03-03,pro
inv_7ed76972b45847,sub_1ee4c931e95f41,usr_03054,29,paid,2025-04-02,pro
inv_22cfe573e60b4f,sub_1ee4c931e95f41,usr_03054,29,paid,2025-05-02,pro
inv_b31f51dce7fe4c,sub_1196b487410e43,usr_03085,29,paid,2024-12-07,pro
inv_a7ebce19451e40,sub_1d57ee58b4744e,usr_03109,29,paid,2024-12-09,pro
inv_18df90acae2d42,sub_6ef5a7fe69624b,usr_03110,29,paid,2024-12-09,pro
inv_a099d24c1ab946,sub_c29be0b9faae4b,usr_03124,29,paid,2024-12-10,pro
inv_0a3dd050464d44,sub_c29be0b9faae4b,usr_03124,29,paid,2025-01-09,pro
inv_43fe148c3d904b,sub_c29be0b9faae4b,usr_03124,29,paid,2025-02-08,pro
inv_451a7d4b58c746,sub_c29be0b9faae4b,usr_03124,29,paid,2025-03-10,pro
inv_e01ce798b39a46,sub_c29be0b9faae4b,usr_03124,29,paid,2025-04-09,pro
inv_348ff13d8f604c,sub_c29be0b9faae4b,usr_03124,29,paid,2025-05-09,pro
inv_7d834f67ccd045,sub_c29be0b9faae4b,usr_03124,29,paid,2025-06-08,pro
inv_8a69d12f16ae4a,sub_744e7ea91d2e4a,usr_03135,29,paid,2024-12-12,pro
inv_a1e98d4ad3ec4e,sub_744e7ea91d2e4a,usr_03135,29,paid,2025-01-11,pro
inv_d2f6f73f0c724a,sub_744e7ea91d2e4a,usr_03135,29,paid,2025-02-10,pro
inv_da167fc027a449,sub_5e94ca38780040,usr_03143,29,failed,2024-12-12,pro
inv_7d3002a1d0904f,sub_5e94ca38780040,usr_03143,29,paid,2025-01-11,pro
inv_5a783bbc35144b,sub_5e94ca38780040,usr_03143,29,failed,2025-02-10,pro
inv_06e434da775e4e,sub_5e94ca38780040,usr_03143,29,paid,2025-03-12,pro
inv_7c4635d803534a,sub_aa2d7f2ff1764f,usr_03157,29,paid,2024-12-14,pro
inv_a178a6c1e77b4f,sub_58ff49df37494a,usr_03160,29,paid,2024-12-14,pro
inv_945eced0847744,sub_58ff49df37494a,usr_03160,29,paid,2025-01-13,pro
inv_933b5d53b2b047,sub_58ff49df37494a,usr_03160,29,paid,2025-02-12,pro
inv_2087e9c635e24d,sub_58ff49df37494a,usr_03160,29,paid,2025-03-14,pro
inv_e923bd1a9f7a49,sub_a08bf7ec5a8348,usr_03212,29,failed,2024-12-19,pro
inv_336e24f71a964e,sub_a08bf7ec5a8348,usr_03212,29,paid,2025-01-18,pro
inv_bc19c007653845,sub_a08bf7ec5a8348,usr_03212,29,paid,2025-02-17,pro
inv_b40763a9cf0d46,sub_a08bf7ec5a8348,usr_03212,29,paid,2025-03-19,pro
inv_b24efd9fc08648,sub_a08bf7ec5a8348,usr_03212,29,failed,2025-04-18,pro
inv_090bc86ee94048,sub_a08bf7ec5a8348,usr_03212,29,paid,2025-05-18,pro
inv_fcc7bf65be7d49,sub_8b15ab9c39c04b,usr_03224,29,paid,2024-12-20,pro
inv_1a8de5c6c8294d,sub_45129f71cb7745,usr_03239,29,paid,2024-12-21,pro
inv_e7a0d86668a548,sub_45129f71cb7745,usr_03239,29,paid,2025-01-20,pro
inv_5b1a750f9f3242,sub_b35838f74c754a,usr_03260,29,paid,2024-12-24,pro
inv_44503e8ec47742,sub_679796ea317543,usr_03295,29,paid,2024-12-27,pro
inv_14cf6d7dcde04d,sub_679796ea317543,usr_03295,29,paid,2025-01-26,pro
inv_88d3d0b8d76d4c,sub_38faf65202944e,usr_03298,29,paid,2024-12-28,pro
inv_0a897536b43d46,sub_b5f1bbc73ab740,usr_03318,29,paid,2024-12-31,pro
inv_c86f19c9175c4b,sub_f9ca6d2adaef4c,usr_03329,29,paid,2025-01-01,pro
inv_31e5d7d4f26c4a,sub_f9ca6d2adaef4c,usr_03329,29,paid,2025-01-31,pro
inv_2309cbc752ea4d,sub_f9ca6d2adaef4c,usr_03329,29,paid,2025-03-02,pro
inv_2b60c33abbd04a,sub_8a8b4c7783e34e,usr_03340,29,paid,2025-01-02,pro
inv_66768fc7f8be41,sub_8a8b4c7783e34e,usr_03340,29,paid,2025-02-01,pro
inv_60bf78bdd54540,sub_8a8b4c7783e34e,usr_03340,29,paid,2025-03-03,pro
inv_d711a876483844,sub_8a8b4c7783e34e,usr_03340,29,paid,2025-04-02,pro
inv_b8b00808489c49,sub_8a8b4c7783e34e,usr_03340,29,paid,2025-05-02,pro
inv_029467e86fbd4b,sub_a70646d419fa4f,usr_03341,29,paid,2025-01-02,pro
inv_5deb8e73bc8549,sub_1797cea647f145,usr_03346,29,paid,2025-01-02,pro
inv_3e1be07647074c,sub_83073cc696e149,usr_03350,29,paid,2025-01-03,pro
inv_f3554544c7bd4a,sub_80ceb971ee7f4f,usr_03351,29,paid,2025-01-03,pro
inv_fbb345b4db8149,sub_80ceb971ee7f4f,usr_03351,29,paid,2025-02-02,pro
inv_5cc6a34ef95246,sub_80ceb971ee7f4f,usr_03351,29,paid,2025-03-04,pro
inv_a1a53bc94ae74b,sub_7497b212df7840,usr_03353,29,paid,2025-01-03,pro
inv_d7d2d9142fc849,sub_7497b212df7840,usr_03353,29,paid,2025-02-02,pro
inv_3bbedb92a70a48,sub_7497b212df7840,usr_03353,29,paid,2025-03-04,pro
inv_6fd8373c6dbd47,sub_7497b212df7840,usr_03353,29,paid,2025-04-03,pro
inv_1a781761935c4c,sub_7497b212df7840,usr_03353,29,paid,2025-05-03,pro
inv_51aee099c4cd46,sub_7497b212df7840,usr_03353,29,paid,2025-06-02,pro
inv_11da186d72db45,sub_1f63efe4f5124d,usr_03457,29,failed,2025-01-15,pro
inv_bf29881124de40,sub_1f63efe4f5124d,usr_03457,29,paid,2025-02-14,pro
inv_be873d4c490c4c,sub_1f63efe4f5124d,usr_03457,29,paid,2025-03-16,pro
inv_061af427dc2648,sub_1f63efe4f5124d,usr_03457,29,paid,2025-04-15,pro
inv_31578b33fa214d,sub_1f63efe4f5124d,usr_03457,29,paid,2025-05-15,pro
inv_e732baeb57dc45,sub_1f63efe4f5124d,usr_03457,29,failed,2025-06-14,pro
inv_0ef2ad6895e64e,sub_185598fb2f9146,usr_03462,79,paid,2025-01-15,business
inv_663bbf70c36b46,sub_185598fb2f9146,usr_03462,79,paid,2025-02-14,business
inv_8de077a5e5eb46,sub_185598fb2f9146,usr_03462,79,paid,2025-03-16,business
inv_4737f1ddcf7040,sub_0bdcc10ada1641,usr_03478,29,paid,2025-01-17,pro
inv_15d9c37c4b6d40,sub_0fd4783811554f,usr_03496,79,paid,2025-01-19,business
inv_2a1ca411873543,sub_0fd4783811554f,usr_03496,79,paid,2025-02-18,business
inv_e79764ca946e4a,sub_44255ebfb19e49,usr_03506,29,paid,2025-01-20,pro
inv_744eb5cb8c5c4a,sub_44255ebfb19e49,usr_03506,29,paid,2025-02-19,pro
inv_4e5becf892ef47,sub_44255ebfb19e49,usr_03506,29,paid,2025-03-21,pro
inv_7672b4623ff843,sub_44255ebfb19e49,usr_03506,29,paid,2025-04-20,pro
inv_d394199a240647,sub_44255ebfb19e49,usr_03506,29,paid,2025-05-20,pro
inv_42be92ced51f47,sub_e888acf02a0147,usr_03512,29,paid,2025-01-21,pro
inv_98517dfec55f40,sub_e762e7a39c1b4a,usr_03520,29,paid,2025-01-22,pro
inv_d2a3eb03d7934b,sub_e762e7a39c1b4a,usr_03520,29,paid,2025-02-21,pro
inv_97557f3664d446,sub_e762e7a39c1b4a,usr_03520,29,paid,2025-03-23,pro
inv_8a67f595bf714d,sub_e762e7a39c1b4a,usr_03520,29,paid,2025-04-22,pro
inv_a2f27402080943,sub_c7d0ffc4f81948,usr_03530,29,paid,2025-01-23,pro
inv_f86fb91554fb4d,sub_c7d0ffc4f81948,usr_03530,29,paid,2025-02-22,pro
inv_2ef32532f30a43,sub_6c17e3b044514e,usr_03542,29,paid,2025-01-24,pro
inv_a2bfc664cdde40,sub_6c17e3b044514e,usr_03542,29,paid,2025-02-23,pro
inv_65d8511fb43e43,sub_6c17e3b044514e,usr_03542,29,paid,2025-03-25,pro
inv_ee69fac5715b43,sub_6c17e3b044514e,usr_03542,29,paid,2025-04-24,pro
inv_e4e418a2816e40,sub_6c17e3b044514e,usr_03542,29,paid,2025-05-24,pro
inv_9cde8d2c3ddc4a,sub_875e0bbb65e748,usr_03577,29,paid,2025-01-28,pro
inv_abdcf4a20b6b49,sub_b34c9c294c4e45,usr_03582,29,paid,2025-01-29,pro
inv_4dd1a3436e5f4a,sub_85b2a1d727854b,usr_03587,29,paid,2025-01-29,pro
inv_09732538293647,sub_85b2a1d727854b,usr_03587,29,paid,2025-02-28,pro
inv_81227581668f41,sub_85b2a1d727854b,usr_03587,29,paid,2025-03-30,pro
inv_820597e4682842,sub_925fcc90d8d745,usr_03591,29,paid,2025-01-29,pro
inv_492bf4354d6344,sub_7899f94b4eb646,usr_03595,29,paid,2025-01-30,pro
inv_9def099bdf134e,sub_d53f2ccd11a748,usr_03607,29,paid,2025-02-01,pro
inv_ba5cc203d7744b,sub_ce154917476342,usr_03609,29,paid,2025-02-01,pro
inv_0d85a0e5c37843,sub_c01fc0c1ed7842,usr_03626,29,paid,2025-02-03,pro
inv_d8216a673ffc49,sub_e89b17b8bc7641,usr_03628,29,paid,2025-02-04,pro
inv_9f9488fc3fad4f,sub_09864a702bf540,usr_03636,29,paid,2025-02-04,pro
inv_922e4d60a8c542,sub_89a0b40676b04a,usr_03639,29,paid,2025-02-05,pro
inv_005c22282ded42,sub_3388e3b6680943,usr_03678,29,paid,2025-02-10,pro
inv_19090fef45fe42,sub_3388e3b6680943,usr_03678,29,paid,2025-03-12,pro
inv_1ca652e92f4641,sub_3388e3b6680943,usr_03678,29,paid,2025-04-11,pro
inv_8e834db8635f49,sub_3388e3b6680943,usr_03678,29,paid,2025-05-11,pro
inv_ea327aa4400c45,sub_3388e3b6680943,usr_03678,29,paid,2025-06-10,pro
inv_cecf6ebb501249,sub_78acb198b0c64a,usr_03684,29,paid,2025-02-11,pro
inv_3c8a1495b8c144,sub_78acb198b0c64a,usr_03684,29,paid,2025-03-13,pro
inv_a2f84650a3f643,sub_78acb198b0c64a,usr_03684,29,paid,2025-04-12,pro
inv_8646d48217304f,sub_ab436ada348c43,usr_03716,29,paid,2025-02-15,pro
inv_fd5dde859be249,sub_f29c0fdf10fe46,usr_03732,29,paid,2025-02-17,pro
inv_dc1e8b2bdef24b,sub_f29c0fdf10fe46,usr_03732,29,paid,2025-03-19,pro
inv_a4cc1bc3082c4e,sub_85cb663ca6db4d,usr_03762,29,paid,2025-02-20,pro
inv_20e4994ef6d743,sub_553d5b77fbb845,usr_03777,79,paid,2025-02-21,business
inv_9c12508a9f174c,sub_9811d8072c474e,usr_03788,29,paid,2025-02-22,pro
inv_cb0422ac7f0c4e,sub_9673c744e40d47,usr_03851,79,paid,2025-03-01,business
inv_5b01823b11fb4a,sub_9673c744e40d47,usr_03851,79,paid,2025-03-31,business
inv_831acb5dd33c4c,sub_9673c744e40d47,usr_03851,79,paid,2025-04-30,business
inv_68e9820147f740,sub_d5ac5126717445,usr_03886,29,paid,2025-03-05,pro
inv_dd4ddb59b4de46,sub_eca54119cf6148,usr_03888,29,paid,2025-03-05,pro
inv_e774e5305f7147,sub_eca54119cf6148,usr_03888,29,paid,2025-04-04,pro
inv_4b7d4011c83940,sub_eca54119cf6148,usr_03888,29,paid,2025-05-04,pro
inv_63ef166132a941,sub_40881a5730fc45,usr_03911,29,paid,2025-03-07,pro
inv_bfe358562a0349,sub_40881a5730fc45,usr_03911,29,paid,2025-04-06,pro
inv_1be67c68cd2d4c,sub_40881a5730fc45,usr_03911,29,paid,2025-05-06,pro
inv_dc1b1bffd84941,sub_40881a5730fc45,usr_03911,29,paid,2025-06-05,pro
inv_ee4a861088e242,sub_64a27cfd2da140,usr_03934,29,paid,2025-03-09,pro
inv_a9ee3fb422de4f,sub_64a27cfd2da140,usr_03934,29,paid,2025-04-08,pro
inv_8e319182054942,sub_64a27cfd2da140,usr_03934,29,paid,2025-05-08,pro
inv_9a7c3095b34d4e,sub_1e2a4abd04b742,usr_03943,29,paid,2025-03-11,pro
inv_81c572aa8e554c,sub_1e2a4abd04b742,usr_03943,29,paid,2025-04-10,pro
inv_aa841942042d4a,sub_1e2a4abd04b742,usr_03943,29,failed,2025-05-10,pro
inv_19da3ea75c0349,sub_1e2a4abd04b742,usr_03943,29,paid,2025-06-09,pro
inv_88f4eb38f2c342,sub_a19e67e8d0d340,usr_03978,29,paid,2025-03-14,pro
inv_28bffacd053344,sub_c20ccd97c21b4e,usr_03986,29,paid,2025-03-15,pro
inv_5195d6baf34148,sub_078d4b944ec44a,usr_04003,29,paid,2025-03-16,pro
inv_7ad75f31550541,sub_68e5c59a326a4e,usr_04018,29,paid,2025-03-18,pro
inv_e9716137f1eb4e,sub_68e5c59a326a4e,usr_04018,29,paid,2025-04-17,pro
inv_efac31a9448245,sub_68e5c59a326a4e,usr_04018,29,paid,2025-05-17,pro
inv_53521b4c940449,sub_77316f6067244d,usr_04034,29,paid,2025-03-20,pro
inv_b495f2703bc64c,sub_83fb42aa4b4541,usr_04129,29,paid,2025-03-30,pro
inv_11d7e174e88d44,sub_83fb42aa4b4541,usr_04129,29,paid,2025-04-29,pro
inv_2de311a65d8048,sub_f3571dda9e7741,usr_04135,29,paid,2025-03-31,pro
inv_6608aec31ff347,sub_f3571dda9e7741,usr_04135,29,paid,2025-04-30,pro
inv_38bf7bd63c0843,sub_443b1d30962947,usr_04137,29,paid,2025-03-31,pro
inv_4f984e3140504f,sub_3d1f15639e664c,usr_04157,79,paid,2025-04-02,business
inv_fcf1bf98159040,sub_3d1f15639e664c,usr_04157,79,paid,2025-05-02,business
inv_68ea4c4004b34d,sub_99dcdb5b8b2247,usr_04178,29,paid,2025-04-04,pro
inv_9aaee264945a48,sub_99dcdb5b8b2247,usr_04178,29,paid,2025-05-04,pro
inv_7e8b4e157a1e49,sub_65574b09b39f47,usr_04185,29,paid,2025-04-06,pro
inv_8d13d1f3fbcc47,sub_c3707196bdba4d,usr_04187,29,paid,2025-04-06,pro
inv_0f5a2059aeb547,sub_18e7693aa64b47,usr_04193,79,paid,2025-04-06,business
inv_18ad7645d4d540,sub_9e2bae7e93fc40,usr_04194,29,failed,2025-04-06,pro
inv_0e6675ab942544,sub_272cc58b9d8f45,usr_04199,29,paid,2025-04-07,pro
inv_4bce0ad9fd7240,sub_6eb25afd89194a,usr_04228,29,paid,2025-04-09,pro
inv_2efbb1c690154e,sub_6eb25afd89194a,usr_04228,29,paid,2025-05-09,pro
inv_44b89a5b97a642,sub_1b206ef0d4154a,usr_04235,29,paid,2025-04-11,pro
inv_f18e884fe81541,sub_1b206ef0d4154a,usr_04235,29,paid,2025-05-11,pro
inv_ea26cb48203c44,sub_9cf354f7c7bc45,usr_04243,29,paid,2025-04-12,pro
inv_9a4cdaa567fc47,sub_9cf354f7c7bc45,usr_04243,29,paid,2025-05-12,pro
inv_30cc69487cd949,sub_767eb6a8947a49,usr_04259,29,paid,2025-04-14,pro
inv_cec624b5dceb4f,sub_6d2fc5b9ae1946,usr_04265,29,paid,2025-04-15,pro
inv_883ce10b70a44f,sub_6d2fc5b9ae1946,usr_04265,29,paid,2025-05-15,pro
inv_13455a57cacf41,sub_6385c862893640,usr_04285,29,paid,2025-04-17,pro
inv_2a999c3643d74e,sub_6385c862893640,usr_04285,29,paid,2025-05-17,pro
inv_b87873fb28e948,sub_6385c862893640,usr_04285,29,paid,2025-06-16,pro
inv_b735992559bc4d,sub_383562e07bb245,usr_04286,29,paid,2025-04-17,pro
inv_853a5c9ef88d43,sub_c6a277c52f7141,usr_04303,29,paid,2025-04-19,pro
inv_e9eaadd623ee4a,sub_985d3f5834a740,usr_04308,29,paid,2025-04-19,pro
inv_df6de4d678724b,sub_985d3f5834a740,usr_04308,29,paid,2025-05-19,pro
inv_3a6cecc8d1a34d,sub_6297af9efbaa4b,usr_04322,29,paid,2025-04-21,pro
inv_cf679648f97843,sub_6297af9efbaa4b,usr_04322,29,paid,2025-05-21,pro
inv_ea3a8a5dfde548,sub_f2db59a963db41,usr_04326,79,paid,2025-04-21,business
inv_b992bcfbb81049,sub_8382a5df7a794d,usr_04330,29,paid,2025-04-22,pro
inv_9236821c368d46,sub_611521006ad24f,usr_04332,29,paid,2025-04-22,pro
inv_98ed481ed89b49,sub_1a1d41a325884f,usr_04337,29,paid,2025-04-22,pro
inv_5175044899354b,sub_fcf0d20629bd48,usr_04343,29,paid,2025-04-23,pro
inv_632e7d732eef44,sub_fcf0d20629bd48,usr_04343,29,paid,2025-05-23,pro
inv_607b8c30bdcd4c,sub_fcf0d20629bd48,usr_04343,29,paid,2025-06-22,pro
inv_e1761777fda24b,sub_e2bef22f0cb042,usr_04356,29,paid,2025-04-25,pro
inv_d295c97ce46349,sub_7d227223a16c4f,usr_04368,29,paid,2025-04-26,pro
inv_6b7bbe3afd564f,sub_077325dfb9364e,usr_04377,29,paid,2025-04-27,pro
inv_7dce0169b33f4d,sub_077325dfb9364e,usr_04377,29,paid,2025-05-27,pro
inv_d759dce459174d,sub_077325dfb9364e,usr_04377,29,paid,2025-06-26,pro
inv_07e57045422443,sub_4bd752d53f154c,usr_04412,29,paid,2025-05-02,pro
inv_e60945ad52c141,sub_3167532d7e854b,usr_04433,29,paid,2025-05-04,pro
inv_dc0a1f114a1a45,sub_d619918428494c,usr_04452,29,paid,2025-05-07,pro
inv_ee8f4501a15341,sub_d619918428494c,usr_04452,29,paid,2025-06-06,pro
inv_9e2401ead45c40,sub_9ba4aa82222040,usr_04473,29,failed,2025-05-09,pro
inv_efc50625f8d74a,sub_e694ec28cccb45,usr_04495,29,paid,2025-05-11,pro
inv_ff7b6a08bf4048,sub_bfc049ed33c94e,usr_04514,29,paid,2025-05-13,pro
inv_6408c756e0f446,sub_9603917a3ff049,usr_04515,29,paid,2025-05-13,pro
inv_0a31209d6f0448,sub_2778c5bb37f14b,usr_04561,29,paid,2025-05-17,pro
inv_afd2514b741145,sub_2778c5bb37f14b,usr_04561,29,paid,2025-06-16,pro
inv_aca78a1820654f,sub_4baa880352cb46,usr_04563,29,paid,2025-05-17,pro
inv_61ced8f5f7cc47,sub_b9f86f1d31094c,usr_04586,29,paid,2025-05-19,pro
inv_1e269653447c4d,sub_42f6c41daf3e4d,usr_04616,29,paid,2025-05-22,pro
inv_b85eaed31b6c4f,sub_e68be25787264e,usr_04628,29,paid,2025-05-23,pro
inv_732839979a7b42,sub_3ac5eb423f814f,usr_04632,29,paid,2025-05-24,pro
inv_3391bbec958a49,sub_ed6d9bff7db04c,usr_04669,29,paid,2025-05-27,pro
inv_61c885abd87449,sub_ed6d9bff7db04c,usr_04669,29,paid,2025-06-26,pro
inv_c9aad20474ee4e,sub_78368eb0392c48,usr_04670,29,paid,2025-05-27,pro
inv_ed17541bed7b46,sub_bdb6e6bdc24b4a,usr_04690,29,failed,2025-05-29,pro
inv_cd9ac5d160e744,sub_b0a17ec5877848,usr_04700,29,paid,2025-05-30,pro
inv_184f27f9b76e47,sub_ab21183561a54e,usr_04703,29,paid,2025-05-30,pro
inv_ea9c3e255f3d43,sub_2832d14e7c024e,usr_04704,29,paid,2025-05-30,pro
inv_0560d166675c4b,sub_14857b5de4824e,usr_04720,29,paid,2025-06-01,pro
inv_7c1f375f83174f,sub_a37c8232513947,usr_04721,29,paid,2025-06-02,pro
inv_0bb9f8d7f1a04d,sub_14921396484645,usr_04732,29,paid,2025-06-03,pro
inv_1ab3342576e346,sub_d141e1c17b3e49,usr_04734,29,paid,2025-06-03,pro
inv_fa9ffe6145404e,sub_025ba77729e74f,usr_04735,29,paid,2025-06-03,pro
inv_83b4759d07534a,sub_1281386587cd44,usr_04736,29,paid,2025-06-03,pro
inv_e4f2442621d241,sub_a03dd20e8f744e,usr_04737,29,paid,2025-06-03,pro
inv_f669956f76af4d,sub_f6b79e3fdd604c,usr_04744,29,paid,2025-06-04,pro
inv_a40fcf60a13a46,sub_320fb006f78449,usr_04746,29,paid,2025-06-04,pro
inv_8d708025217242,sub_e37bf1bdc1974d,usr_04771,29,paid,2025-06-07,pro
inv_500d30ed02734c,sub_b570e0105c854c,usr_04808,29,paid,2025-06-10,pro
inv_d9e72345d7424b,sub_f8d54be58ff643,usr_04816,29,paid,2025-06-11,pro
inv_58ae646a0caa49,sub_a4153fff000b48,usr_04821,29,paid,2025-06-11,pro
inv_6c122063282e42,sub_d6ca4109095448,usr_04829,29,paid,2025-06-12,pro
inv_b301047f976a47,sub_8dae09fc3ccb43,usr_04837,29,paid,2025-06-12,pro
inv_e0d8d9655e474c,sub_1744795f60344b,usr_04863,79,paid,2025-06-15,business
inv_b7d99ded370544,sub_a018babc58bf4c,usr_04891,29,paid,2025-06-18,pro
inv_4e23ff7dae6449,sub_bb734ea0304549,usr_04895,29,failed,2025-06-19,pro
inv_a7500e997ffb46,sub_2bda45f80c3b4c,usr_04928,79,paid,2025-06-22,business
inv_60fbc8c6d62b44,sub_07ada9df769149,usr_04957,29,paid,2025-06-25,pro
inv_5d951ba8a75f4e,sub_0c8df77bbb234a,usr_04958,29,failed,2025-06-25,pro
