usage_id,user_id,feature,plan,usage_count,first_used_date,last_used_date
fu_d9fad5392fd8,usr_04427,template_picker,free,3,2025-05-18,2025-06-07
fu_8146811e48d6,usr_04427,export_docx,free,17,2025-06-03,2025-05-22
fu_537173b00d8e,usr_00338,export_pdf,free,30,2025-01-10,2025-02-04
fu_22017bd3fd26,usr_00338,ai_rewrite,free,12,2024-04-05,2024-02-18
fu_25aa7c117e2c,usr_00338,version_history,free,23,2024-04-10,2024-07-20
fu_9c1031b0f0be,usr_00338,doc_editor,free,30,2025-04-20,2025-02-05
fu_e1c250a3ce0c,usr_00338,export_docx,free,5,2024-11-07,2024-08-03
fu_86e1208b435e,usr_00338,template_picker,free,28,2025-06-02,2024-03-30
fu_0ab83993555d,usr_00338,grammar_fix,free,2,2024-11-19,2024-06-06
fu_9fdde3766bc0,usr_00338,ai_write,free,28,2024-11-14,2025-04-04
fu_26b8981599ef,usr_00338,comments,free,16,2024-06-23,2025-06-26
fu_c1eaaf5a1a70,usr_01490,ai_write,pro,28,2025-01-04,2024-11-13
fu_56651c706cf3,usr_01490,comments,pro,29,2024-06-27,2024-07-18
fu_1f66a6b47624,usr_01490,export_docx,pro,27,2024-10-22,2024-09-12
fu_674e33eed1d8,usr_01490,version_history,pro,27,2024-09-26,2024-09-30
fu_ed5538b3d242,usr_01490,brand_voice,pro,13,2025-02-02,2024-09-19
fu_4ef6ca1e890f,usr_03421,comments,free,19,2025-04-02,2025-05-05
fu_652e652eed1b,usr_03421,export_docx,free,6,2025-01-21,2025-04-03
fu_14b965b122a7,usr_03421,export_pdf,free,29,2025-04-16,2025-03-25
fu_65f18f26eeaf,usr_03421,grammar_fix,free,3,2025-06-10,2025-04-01
fu_2ef33294274f,usr_03421,doc_editor,free,18,2025-04-01,2025-04-29
fu_7e804720c5f2,usr_03421,version_history,free,12,2025-05-24,2025-05-22
fu_8f59fe1c8f18,usr_03421,ai_rewrite,free,13,2025-02-21,2025-02-08
fu_36dfd3eb8e59,usr_03421,template_picker,free,12,2025-05-14,2025-02-17
fu_957171134b13,usr_03421,ai_write,free,21,2025-02-16,2025-03-10
fu_699d85a0075a,usr_01453,ai_rewrite,free,3,2024-12-31,2025-01-26
fu_071e4a006af1,usr_01453,grammar_fix,free,19,2025-05-13,2025-01-26
fu_1dde511d24c3,usr_01453,export_docx,free,15,2024-09-02,2024-12-29
fu_6dc42ef8f5e6,usr_01453,ai_write,free,2,2025-06-04,2025-06-20
fu_d2d1c17a4aa1,usr_01453,export_pdf,free,10,2025-05-04,2024-09-07
fu_218230fdd1ea,usr_03054,brand_voice,pro,12,2025-02-13,2025-04-10
fu_04e22c4e6a0e,usr_03054,collaboration,pro,16,2025-06-26,2025-03-28
fu_7b8324d53026,usr_03054,comments,pro,10,2024-12-20,2025-02-12
fu_1f2d99852acd,usr_03054,ai_write,pro,20,2024-12-30,2024-12-25
fu_1fa740c3efa6,usr_03054,export_docx,pro,2,2025-03-25,2025-06-13
fu_16e1bd25d28f,usr_03054,grammar_fix,pro,13,2025-02-22,2025-04-05
fu_d8e7de402669,usr_03410,ai_write,free,10,2025-03-15,2025-06-07
fu_fbb5225824a9,usr_03410,ai_rewrite,free,7,2025-05-10,2025-05-30
fu_d28ade4a62c1,usr_00417,ai_rewrite,free,23,2025-04-24,2024-06-04
fu_aa3a32cbb79a,usr_00417,doc_editor,free,6,2024-04-02,2024-08-14
fu_bf616851aed7,usr_00417,export_docx,free,17,2025-02-08,2024-03-25
fu_141047130518,usr_00417,ai_write,free,16,2024-04-19,2025-03-17
fu_2353cc42beca,usr_00417,comments,free,13,2025-01-17,2025-02-21
fu_dfa0ec1554f4,usr_00417,export_pdf,free,12,2024-07-28,2025-03-07
fu_847a3e39e26a,usr_00417,grammar_fix,free,30,2025-04-08,2025-04-24
fu_290479580077,usr_00417,version_history,free,26,2025-03-09,2024-10-08
fu_d38cf36ff57d,usr_02277,version_history,free,21,2024-10-27,2025-06-17
fu_b40e2d90f72f,usr_02277,export_docx,free,28,2025-06-27,2025-03-23
fu_7748641c4282,usr_02277,comments,free,21,2025-06-07,2024-12-29
fu_7df1841ab108,usr_02277,ai_rewrite,free,23,2024-12-07,2025-04-07
fu_6f5b2206cbf2,usr_02277,doc_editor,free,15,2024-11-11,2024-10-25
fu_967b8f77732f,usr_04685,doc_editor,free,10,2025-06-27,2025-05-29
fu_4ae7dba0feef,usr_04685,grammar_fix,free,30,2025-06-16,2025-05-30
fu_930de28ce85a,usr_04685,export_pdf,free,27,2025-06-28,2025-06-29
fu_890ae6a3cf62,usr_04685,template_picker,free,29,2025-06-14,2025-06-26
fu_a4aad11aef14,usr_04685,comments,free,22,2025-06-10,2025-06-18
fu_03975e2e1099,usr_02688,template_picker,free,26,2025-03-25,2025-01-13
fu_d5f0b364cc74,usr_02688,ai_rewrite,free,11,2025-02-03,2024-11-19
fu_1fa0dda9085b,usr_01260,export_pdf,free,2,2025-03-15,2025-04-08
fu_469d12f8be06,usr_01260,grammar_fix,free,3,2024-08-25,2025-02-04
fu_fbda45a76756,usr_01260,doc_editor,free,6,2025-02-03,2024-11-30
fu_f0e457d08281,usr_01260,version_history,free,15,2025-04-20,2024-09-07
fu_10f4a8fae6cf,usr_01260,ai_write,free,26,2024-08-27,2024-06-28
fu_5aa0c049276b,usr_01260,export_docx,free,29,2025-05-20,2025-01-31
fu_a18718783273,usr_01260,ai_rewrite,free,9,2025-03-26,2025-03-09
fu_74ea5cde8e2e,usr_00160,ai_rewrite,free,3,2024-06-12,2024-09-17
fu_84764e871dca,usr_00160,export_docx,free,12,2024-10-25,2025-05-17
fu_d8f96527d07f,usr_00160,ai_write,free,10,2024-08-16,2024-02-22
fu_35d3da64977f,usr_00160,doc_editor,free,19,2025-05-16,2024-07-02
fu_d403744ee0a0,usr_00160,grammar_fix,free,26,2024-10-28,2024-05-08
fu_85dfde0a47db,usr_00472,doc_editor,free,16,2025-03-21,2024-06-07
fu_5859fdb02c05,usr_00472,export_docx,free,21,2025-01-03,2024-11-10
fu_717bf593164c,usr_00472,version_history,free,30,2024-06-15,2024-10-26
fu_d2b1d48b8fca,usr_03602,doc_editor,pro,8,2025-06-08,2025-05-21
fu_d0995c82c6fd,usr_03602,ai_write,pro,16,2025-02-20,2025-03-02
fu_77296db6bf20,usr_03602,comments,pro,3,2025-04-07,2025-05-31
fu_523b2760cc99,usr_03602,brand_voice,pro,28,2025-04-13,2025-04-24
fu_7dc732aab6cf,usr_03602,ai_rewrite,pro,8,2025-05-18,2025-03-02
fu_b27a25d86a5f,usr_03602,version_history,pro,6,2025-04-07,2025-02-05
fu_d795e64089c8,usr_03602,seo_check,pro,2,2025-05-14,2025-06-18
fu_6f0f69380fbe,usr_03602,export_pdf,pro,13,2025-02-16,2025-03-27
fu_5696fa078556,usr_03602,collaboration,pro,30,2025-05-25,2025-03-24
fu_26bf01553492,usr_02263,collaboration,pro,9,2025-06-23,2025-03-02
fu_3fc5651ec9b2,usr_02263,ai_rewrite,pro,22,2025-06-15,2025-05-05
fu_b894d79989e0,usr_02263,brand_voice,pro,6,2025-03-21,2024-10-19
fu_416758c810e1,usr_02263,doc_editor,pro,20,2025-05-03,2024-11-10
fu_b9c913c4028e,usr_02263,version_history,pro,15,2024-12-28,2025-06-03
fu_c934d7da5f8a,usr_02263,export_pdf,pro,28,2025-01-04,2024-12-03
fu_c021cbe645c2,usr_02263,comments,pro,28,2024-12-16,2025-06-28
fu_cf6c6d48ec06,usr_02263,ai_write,pro,11,2025-03-23,2024-11-13
fu_193c755940e8,usr_02263,seo_check,pro,22,2024-11-23,2025-04-15
fu_69356e026034,usr_00507,grammar_fix,free,18,2024-06-04,2024-03-22
fu_d6e359a970af,usr_00507,version_history,free,22,2025-05-07,2024-09-09
fu_0054233dae22,usr_00886,version_history,free,7,2024-08-25,2024-04-24
fu_faa6dd153192,usr_00886,export_pdf,free,11,2024-08-22,2025-02-03
fu_6efee0c655de,usr_00886,ai_rewrite,free,16,2024-12-01,2025-03-21
fu_2399432126ba,usr_00886,ai_write,free,26,2024-08-01,2024-12-28
fu_e9dabe648955,usr_00886,comments,free,18,2025-03-25,2025-06-04
fu_73180f2504dd,usr_00886,export_docx,free,17,2024-05-16,2025-04-27
fu_f6c4d2cf3404,usr_00886,doc_editor,free,19,2025-04-22,2025-04-19
fu_41b8e5c6a780,usr_00886,grammar_fix,free,6,2025-02-14,2025-05-08
fu_48891431218a,usr_00886,template_picker,free,9,2024-11-02,2025-05-28
fu_3f951e4e7165,usr_04562,doc_editor,free,13,2025-05-19,2025-06-01
fu_f20dcba72890,usr_04562,export_docx,free,30,2025-05-25,2025-06-29
fu_6f528a81cdfa,usr_04562,export_pdf,free,22,2025-05-17,2025-05-19
fu_6e898564c9f6,usr_04562,comments,free,3,2025-06-12,2025-05-17
fu_b08a8e0fb9d8,usr_04562,ai_write,free,3,2025-06-08,2025-06-07
fu_412b8b14672d,usr_04562,grammar_fix,free,13,2025-06-09,2025-06-01
fu_10cf6b16d688,usr_04562,ai_rewrite,free,10,2025-05-19,2025-06-22
fu_74f1acdfe59f,usr_00070,version_history,free,20,2024-07-16,2024-07-22
fu_c3544e38721e,usr_00070,doc_editor,free,28,2024-05-04,2024-07-24
fu_ea8ebcb3e4e7,usr_00070,ai_rewrite,free,26,2024-04-13,2025-04-18
fu_a12da32bd9e7,usr_00070,template_picker,free,5,2025-02-08,2025-03-23
fu_fbe5250673cf,usr_00070,ai_write,free,9,2025-03-25,2024-06-05
fu_1214b3d09533,usr_00666,collaboration,pro,2,2025-03-22,2024-12-08
fu_75b34f31ea15,usr_00666,ai_write,pro,23,2024-05-07,2025-06-26
fu_d262dc23ea13,usr_00666,comments,pro,14,2024-07-05,2025-02-20
fu_9327ab53634c,usr_00666,doc_editor,pro,19,2025-05-28,2024-05-12
fu_02d6ccd72098,usr_00666,export_pdf,pro,9,2025-05-24,2024-11-18
fu_f2073f41e5d7,usr_00666,seo_check,pro,25,2025-05-12,2025-02-11
fu_8d84e48ff1ac,usr_00666,export_docx,pro,29,2025-02-07,2025-05-14
fu_ed3935cc0924,usr_00666,template_picker,pro,15,2024-06-18,2024-05-22
fu_1965b7ff915d,usr_00666,brand_voice,pro,28,2024-10-08,2025-04-21
fu_428fe0723a07,usr_00459,collaboration,business,61,2024-12-06,2025-04-18
fu_dc00908c98ed,usr_00459,comments,business,69,2024-05-03,2025-05-27
fu_d89c8ffe5fe2,usr_00459,export_docx,business,57,2024-03-25,2024-06-14
fu_f8b0006a203a,usr_00459,template_picker,business,22,2024-05-31,2024-05-30
fu_cc62a36f108c,usr_00459,seo_check,business,79,2024-07-03,2025-01-12
fu_0510d1c0c992,usr_00459,doc_editor,business,34,2024-06-17,2024-10-27
fu_225514450acd,usr_00459,version_history,business,71,2024-07-17,2025-03-08
fu_90b85a494d73,usr_02967,ai_rewrite,free,16,2025-03-26,2025-05-13
fu_66f8c6501760,usr_02967,comments,free,10,2025-05-11,2025-04-06
fu_86e7f006f583,usr_02967,doc_editor,free,3,2025-02-19,2025-06-02
fu_63ccc121216d,usr_02967,grammar_fix,free,29,2025-01-22,2025-01-30
fu_2ce5b532a823,usr_02752,export_docx,pro,4,2024-11-16,2024-12-27
fu_430221535dee,usr_02752,brand_voice,pro,15,2025-03-11,2025-04-16
fu_c6c28d1ccbbe,usr_02752,version_history,pro,11,2025-04-01,2025-02-03
fu_131bb3bbf56b,usr_02752,collaboration,pro,29,2025-04-20,2025-04-14
fu_387cd6b781f3,usr_02752,doc_editor,pro,14,2025-01-31,2024-11-29
fu_d7f9fcb60010,usr_00409,ai_rewrite,free,5,2025-06-20,2024-10-30
fu_f2042d2e68e8,usr_00409,grammar_fix,free,5,2025-03-14,2025-04-23
fu_f257ca5a7002,usr_00409,template_picker,free,5,2024-10-22,2024-07-29
fu_892dbb83c08b,usr_00409,export_pdf,free,16,2025-02-21,2025-04-29
fu_e1c43bbe14ac,usr_00409,version_history,free,5,2025-01-22,2025-01-09
fu_578c775a7bbd,usr_00409,comments,free,25,2025-03-11,2024-09-14
fu_ea9420b72066,usr_00409,ai_write,free,18,2024-08-20,2025-05-21
fu_549a381deef5,usr_00409,doc_editor,free,30,2024-10-15,2025-03-18
fu_ddb3161fea21,usr_00409,export_docx,free,17,2025-05-18,2024-07-01
fu_dc0646bd86e2,usr_03890,doc_editor,free,7,2025-03-30,2025-03-17
fu_34f1fe2daf5f,usr_03890,grammar_fix,free,14,2025-04-29,2025-04-07
fu_1952ec21e415,usr_03890,ai_rewrite,free,16,2025-05-14,2025-03-09
fu_27d7097b438e,usr_00706,ai_rewrite,free,16,2025-04-05,2024-05-31
fu_6017fa473f2c,usr_00706,export_pdf,free,18,2025-05-01,2024-09-27
fu_e06e8f14166c,usr_00706,grammar_fix,free,24,2025-02-13,2025-02-16
fu_8b0faf64ae8e,usr_00706,template_picker,free,29,2024-03-24,2025-02-18
fu_2ca37c0ca0cc,usr_00706,version_history,free,21,2024-06-14,2024-09-25
fu_6f40919cc1b1,usr_00706,doc_editor,free,10,2024-04-02,2024-09-13
fu_7d432c7d5b91,usr_00706,comments,free,9,2024-08-26,2024-06-07
fu_81e795f33f08,usr_00353,version_history,free,26,2024-07-14,2025-06-17
fu_6c478a540224,usr_00353,export_docx,free,19,2025-03-30,2025-03-03
fu_a683cfcd4357,usr_00353,ai_rewrite,free,5,2024-08-22,2024-12-05
fu_2e23ab08f00e,usr_00353,export_pdf,free,19,2024-10-08,2024-05-18
fu_c5cc83a2bd52,usr_00353,template_picker,free,20,2024-04-19,2025-03-11
fu_8b618c8d3207,usr_00353,comments,free,30,2024-12-16,2025-03-29
fu_b395384e06c3,usr_00353,grammar_fix,free,22,2024-10-16,2024-03-25
fu_48a73f4a298c,usr_00353,ai_write,free,5,2025-03-28,2025-06-12
fu_b2296f193a27,usr_00353,doc_editor,free,11,2025-04-23,2024-02-24
fu_8be629927089,usr_04336,ai_rewrite,free,15,2025-06-24,2025-05-13
fu_794a1e4eb021,usr_04336,version_history,free,26,2025-04-24,2025-06-29
fu_2873f804a798,usr_04336,export_pdf,free,27,2025-04-24,2025-06-26
fu_da51e7aae4fd,usr_03263,seo_check,pro,8,2025-01-17,2025-05-22
fu_239bd573f5a0,usr_03263,ai_rewrite,pro,8,2025-06-10,2025-04-21
fu_39a5855df7e9,usr_03263,comments,pro,19,2025-04-09,2025-04-27
fu_fdb12fe802f3,usr_03263,brand_voice,pro,20,2024-12-26,2025-02-02
fu_30025ba5f468,usr_03263,template_picker,pro,24,2025-01-04,2025-06-26
fu_7bd31dcc32ae,usr_03263,version_history,pro,16,2025-05-14,2025-03-06
fu_4b020e73daf8,usr_03263,doc_editor,pro,16,2025-04-16,2025-01-23
fu_d0290160586d,usr_03263,collaboration,pro,16,2025-05-26,2025-05-12
fu_127a0728f033,usr_00488,seo_check,pro,17,2024-04-11,2025-04-01
fu_cdfa1a00906b,usr_00488,template_picker,pro,15,2024-07-03,2024-08-01
fu_78c6b4cd7bdc,usr_02249,grammar_fix,free,7,2024-11-13,2025-06-24
fu_af8ecfc753b6,usr_02249,ai_rewrite,free,25,2025-02-12,2025-03-10
fu_b89578196989,usr_02249,ai_write,free,25,2024-10-26,2025-01-24
fu_afe9124e5c2d,usr_02249,export_docx,free,6,2025-05-08,2024-12-11
fu_f167d67f2e47,usr_02249,comments,free,26,2024-10-22,2024-09-18
fu_7771e897e6d7,usr_02249,version_history,free,5,2024-10-05,2024-12-25
fu_21a13b7bf92b,usr_02249,template_picker,free,25,2025-06-02,2025-04-23
fu_dfab74cddb9b,usr_02249,doc_editor,free,25,2025-05-17,2024-10-24
fu_998c19d1048b,usr_02514,grammar_fix,free,15,2025-01-01,2025-05-27
fu_d3218c27d8ec,usr_02514,export_pdf,free,26,2024-12-29,2025-03-24
fu_5cd0fad7b6ea,usr_02514,export_docx,free,5,2025-01-21,2025-04-09
fu_b070a369885b,usr_02514,comments,free,17,2025-02-07,2024-11-11
fu_78fa664c923c,usr_04030,version_history,free,2,2025-06-27,2025-05-12
fu_cb6f3a9241af,usr_04030,export_docx,free,22,2025-04-12,2025-06-17
fu_3e9437d6171f,usr_04030,ai_rewrite,free,15,2025-06-11,2025-04-30
fu_572b939a5bf2,usr_04030,doc_editor,free,6,2025-03-22,2025-04-02
fu_93e426662624,usr_04030,grammar_fix,free,1,2025-05-26,2025-05-05
fu_f90372f02037,usr_04030,template_picker,free,14,2025-04-18,2025-04-14
fu_086db948d554,usr_03541,comments,free,12,2025-06-02,2025-04-08
fu_382c6c09f0c6,usr_03541,export_docx,free,29,2025-06-02,2025-02-02
fu_4d3965873bd4,usr_03541,grammar_fix,free,18,2025-03-24,2025-05-05
fu_614ba90bfb57,usr_03541,version_history,free,22,2025-02-06,2025-05-08
fu_11812f7586e9,usr_03541,doc_editor,free,12,2025-06-20,2025-06-10
fu_682e18fe6892,usr_03541,template_picker,free,6,2025-05-18,2025-05-12
fu_6dc162fe3f1d,usr_03541,ai_rewrite,free,29,2025-04-13,2025-05-23
fu_ddd79aec4d7d,usr_03025,ai_write,free,28,2025-04-23,2025-01-27
fu_5ab409e7173b,usr_03025,grammar_fix,free,11,2025-04-10,2025-05-04
fu_119c7d6e9694,usr_03025,comments,free,21,2025-06-05,2025-02-06
fu_9205fc4cf0ff,usr_03025,export_pdf,free,11,2025-05-19,2025-05-13
fu_7fc66fe3975f,usr_03025,ai_rewrite,free,10,2025-03-15,2025-01-04
fu_1ad2bbcc2750,usr_03025,export_docx,free,3,2024-12-12,2025-02-14
fu_d156ca589f8d,usr_01816,export_docx,free,17,2025-05-30,2025-02-23
fu_9ee873aff7b3,usr_01816,doc_editor,free,20,2025-04-04,2024-11-18
fu_79245aa632d1,usr_01816,export_pdf,free,29,2025-04-29,2024-07-24
fu_cd422b60ef26,usr_01816,comments,free,19,2025-05-18,2025-05-14
fu_0b2c9dca345b,usr_01816,version_history,free,22,2024-09-14,2025-05-24
fu_e11d553e9e75,usr_04855,grammar_fix,pro,6,2025-06-22,2025-06-28
fu_1219654370de,usr_04855,ai_rewrite,pro,11,2025-06-19,2025-06-28
fu_4e0ad7cc14e3,usr_04855,comments,pro,10,2025-06-22,2025-06-22
fu_1c10da36ec46,usr_04855,export_docx,pro,8,2025-06-16,2025-06-20
fu_31c309c19690,usr_04855,version_history,pro,18,2025-06-19,2025-06-28
fu_26a33d9c3a44,usr_04855,doc_editor,pro,8,2025-06-27,2025-06-28
fu_e07f34b8dc2b,usr_04855,collaboration,pro,14,2025-06-29,2025-06-21
fu_8380403111d0,usr_04855,brand_voice,pro,12,2025-06-17,2025-06-27
fu_6d5a1513e45e,usr_04855,template_picker,pro,5,2025-06-23,2025-06-18
fu_e1abcf88a132,usr_01634,export_docx,free,9,2024-07-23,2024-08-08
fu_7992994a60bd,usr_01634,doc_editor,free,17,2024-12-05,2025-06-03
fu_c4306c0170e2,usr_01634,template_picker,free,16,2025-04-26,2024-11-02
fu_1ace67464eb4,usr_02713,template_picker,free,5,2025-04-07,2024-12-10
fu_b68a72dbc5bf,usr_02713,ai_rewrite,free,16,2025-04-29,2025-01-16
fu_034428bf4de1,usr_02713,export_docx,free,18,2025-02-10,2025-05-14
fu_3eb128b72b2c,usr_02713,version_history,free,5,2025-03-06,2024-12-17
fu_e77654ee9f7c,usr_02713,doc_editor,free,6,2025-01-02,2024-12-16
fu_3a4342e29047,usr_02713,export_pdf,free,25,2025-04-22,2025-04-11
fu_c2959a7f5aee,usr_03713,doc_editor,pro,1,2025-03-17,2025-04-25
fu_2a86e1758512,usr_03713,brand_voice,pro,6,2025-05-20,2025-05-26
fu_cbb325fdd1fa,usr_03713,grammar_fix,pro,26,2025-03-14,2025-02-19
fu_6ea4cc1f39d3,usr_03713,export_docx,pro,10,2025-03-30,2025-06-23
fu_6240b5838021,usr_03713,version_history,pro,6,2025-02-28,2025-04-02
fu_7e93b01c613b,usr_03713,ai_write,pro,26,2025-03-21,2025-05-31
fu_c52f8551df6d,usr_03713,seo_check,pro,24,2025-03-10,2025-06-03
fu_b59ae3554e66,usr_03713,export_pdf,pro,22,2025-04-11,2025-03-26
fu_4d06985d96a7,usr_03713,template_picker,pro,7,2025-04-06,2025-03-15
fu_98526dde185a,usr_03713,comments,pro,23,2025-02-18,2025-03-24
fu_9e12dcf2e561,usr_03713,ai_rewrite,pro,8,2025-03-16,2025-05-15
fu_fca83613e41b,usr_03713,collaboration,pro,23,2025-02-14,2025-06-25
fu_70952e9c208a,usr_01894,export_docx,free,15,2025-03-23,2025-01-30
fu_f2a54db4c754,usr_01894,grammar_fix,free,16,2024-10-29,2024-10-17
fu_702d624b7dbf,usr_01894,template_picker,free,6,2024-11-05,2025-01-29
fu_24628e840d44,usr_01894,export_pdf,free,3,2025-06-16,2025-02-14
fu_c124e7b7d176,usr_01894,doc_editor,free,10,2024-10-09,2024-10-19
fu_f97906e0ff36,usr_01894,version_history,free,18,2025-03-28,2024-09-07
fu_4db74eb7036b,usr_01894,ai_rewrite,free,12,2024-12-27,2024-12-15
fu_700bae53e683,usr_01894,comments,free,25,2025-05-31,2024-09-26
fu_1bae95ac135f,usr_01894,ai_write,free,4,2025-06-20,2024-09-05
fu_11b11745745e,usr_03867,export_pdf,free,5,2025-06-03,2025-03-13
fu_2dc7973b9ee3,usr_02425,grammar_fix,free,22,2025-01-24,2025-05-04
fu_01ca448195ef,usr_02425,export_pdf,free,27,2025-03-27,2024-10-07
fu_e1c5a1b50ef5,usr_02425,version_history,free,23,2024-10-11,2025-05-23
fu_1b4dfa9ea71a,usr_02425,comments,free,8,2025-05-16,2025-05-16
fu_15dcb901de81,usr_02425,template_picker,free,7,2024-10-01,2025-01-26
fu_1ea0b920a9ae,usr_02556,template_picker,free,16,2024-11-15,2024-10-15
fu_a9c280fad2c2,usr_02556,grammar_fix,free,22,2025-04-17,2024-12-23
fu_8b67ab87b40e,usr_02556,doc_editor,free,30,2025-05-15,2024-10-29
fu_cce0475c5324,usr_02556,ai_rewrite,free,3,2024-11-08,2025-05-19
fu_208c6664011e,usr_02556,comments,free,1,2024-12-07,2025-04-06
fu_e4f9aa4a3e0f,usr_02556,export_pdf,free,28,2025-01-16,2025-01-10
fu_759fda0f8f16,usr_04801,doc_editor,pro,13,2025-06-15,2025-06-12
fu_903b05bde068,usr_04801,ai_rewrite,pro,21,2025-06-13,2025-06-26
fu_959c58a4ba7f,usr_04801,export_docx,pro,1,2025-06-25,2025-06-18
fu_8d89b0082c3e,usr_04801,brand_voice,pro,9,2025-06-24,2025-06-16
fu_48d9f3d62eb0,usr_04801,collaboration,pro,8,2025-06-27,2025-06-21
fu_d405c6bb35f5,usr_04625,grammar_fix,free,10,2025-06-26,2025-06-28
fu_12c28a649a31,usr_04625,ai_write,free,4,2025-06-27,2025-05-29
fu_aebed89857eb,usr_04625,ai_rewrite,free,26,2025-06-16,2025-06-01
fu_bc67a9552200,usr_04625,export_pdf,free,15,2025-06-15,2025-06-08
fu_852d45357f13,usr_04625,template_picker,free,10,2025-06-01,2025-06-12
fu_c0a55b9cf045,usr_04625,version_history,free,19,2025-06-28,2025-06-07
fu_0edd7fd43567,usr_00996,collaboration,pro,28,2024-07-30,2024-07-21
fu_3bc88e7cbc3a,usr_00996,version_history,pro,18,2024-10-29,2024-06-03
fu_eeba39e6db27,usr_00996,brand_voice,pro,4,2024-05-27,2025-03-14
fu_c8a5f3c0db2b,usr_00996,ai_rewrite,pro,8,2024-12-05,2024-09-09
fu_416d485fbbf6,usr_00996,export_pdf,pro,12,2025-05-29,2024-09-16
fu_865839f539ab,usr_00996,doc_editor,pro,19,2025-03-23,2025-02-08
fu_006bd2f687a2,usr_00996,comments,pro,24,2024-12-02,2024-12-20
fu_fec19b845f1c,usr_00996,template_picker,pro,25,2024-11-19,2024-08-09
fu_bfeecfaa4a86,usr_00996,ai_write,pro,9,2024-05-18,2025-03-13
fu_7f89343a06d9,usr_00996,export_docx,pro,28,2024-09-11,2024-06-10
fu_b55e384ffe9e,usr_00996,seo_check,pro,23,2024-04-25,2024-10-17
fu_3a3f058fa528,usr_03773,doc_editor,free,2,2025-05-18,2025-04-16
fu_12914b7a2897,usr_03773,version_history,free,28,2025-03-16,2025-05-22
fu_283f74f5b5a8,usr_03773,export_docx,free,20,2025-05-26,2025-04-05
fu_af2d49edc4ec,usr_03773,export_pdf,free,10,2025-05-09,2025-04-27
fu_91b663791042,usr_03773,template_picker,free,6,2025-04-20,2025-04-09
fu_647941e28189,usr_03773,grammar_fix,free,21,2025-02-27,2025-03-17
fu_2c2e66678687,usr_00046,doc_editor,pro,28,2024-06-09,2025-01-28
fu_ab27cd230447,usr_00046,ai_write,pro,6,2025-04-15,2024-06-13
fu_a57112902502,usr_00046,export_docx,pro,12,2025-02-21,2024-02-12
fu_a9e20703a3b9,usr_00046,comments,pro,21,2024-01-14,2024-11-24
fu_dc8f89ea1ef2,usr_00046,ai_rewrite,pro,4,2025-04-27,2025-03-14
fu_e3d772b428fa,usr_03492,ai_rewrite,free,2,2025-03-25,2025-06-04
fu_1ee9cef1135d,usr_03492,version_history,free,25,2025-03-24,2025-01-21
fu_72d967c05314,usr_03492,ai_write,free,29,2025-03-01,2025-04-09
fu_3890bc7c1a68,usr_03492,doc_editor,free,11,2025-03-24,2025-02-07
fu_974922bf9e4f,usr_03492,comments,free,2,2025-05-09,2025-03-10
fu_7c3dc9f1dd7a,usr_03492,template_picker,free,23,2025-06-22,2025-02-17
fu_b1003fa6a60e,usr_04074,doc_editor,free,24,2025-05-31,2025-06-08
fu_0b671d994ed9,usr_04074,grammar_fix,free,11,2025-05-14,2025-06-23
fu_897b72d4f66c,usr_04074,template_picker,free,2,2025-04-24,2025-04-25
fu_3ef3ec8cd0c7,usr_04074,ai_rewrite,free,28,2025-05-07,2025-04-17
fu_476d0a0e5856,usr_04074,version_history,free,8,2025-06-20,2025-04-30
fu_cfedcfc0a399,usr_04074,export_pdf,free,23,2025-06-13,2025-05-29
fu_f6ee2ad72903,usr_04074,ai_write,free,8,2025-04-30,2025-05-14
fu_5230a9e3a646,usr_00601,ai_rewrite,free,4,2024-11-30,2024-08-29
fu_bfe0063e5503,usr_00601,export_pdf,free,29,2025-06-22,2024-11-13
fu_d7bf3c868e5e,usr_00601,export_docx,free,14,2025-05-10,2025-05-28
fu_552c8d21f497,usr_00601,version_history,free,11,2025-01-02,2024-10-31
fu_3975e143c9f7,usr_00601,comments,free,27,2024-04-09,2024-04-30
fu_f9411fd719eb,usr_00601,doc_editor,free,20,2024-03-13,2025-03-06
fu_0cb580f57e3c,usr_00601,grammar_fix,free,12,2024-09-09,2024-08-06
fu_f35e3ffbc30d,usr_00601,template_picker,free,6,2024-04-17,2025-02-03
fu_286b9aad8528,usr_02145,brand_voice,business,76,2025-05-21,2025-02-03
fu_24c21fe6c8d8,usr_02145,comments,business,10,2024-12-04,2024-10-02
fu_1fb12c02aaea,usr_02145,template_picker,business,31,2024-10-15,2025-06-28
fu_6afa2d6f1775,usr_02145,version_history,business,63,2024-12-28,2025-01-26
fu_23f9cac49429,usr_02145,doc_editor,business,19,2025-05-12,2024-09-14
fu_80544480bf07,usr_01594,grammar_fix,pro,12,2024-07-24,2025-05-29
fu_95a160ecd38d,usr_01594,ai_rewrite,pro,24,2024-12-24,2024-11-27
fu_a377faa73e93,usr_01594,ai_write,pro,19,2025-03-14,2024-12-19
fu_13b29457e735,usr_00127,template_picker,free,25,2024-12-08,2024-09-23
fu_437f1834a9ab,usr_00127,export_pdf,free,30,2024-12-17,2024-02-14
fu_0941a330ae45,usr_00127,grammar_fix,free,3,2025-06-03,2025-02-24
fu_651724227d60,usr_04188,ai_rewrite,free,23,2025-06-25,2025-06-25
