event_id,hs_contact_id,user_id,email_type,sent_at,opened,clicked,unsubscribed
em_1a3178662849,hs_c_253dbf8f01,usr_03543,churn_winback,2025-04-14 00:00:00,True,False,False
em_7025d79fab05,hs_c_253dbf8f01,usr_03543,churn_winback,2025-01-26 00:00:00,False,False,False
em_b836119cf602,hs_c_253dbf8f01,usr_03543,onboarding_day3,2025-03-13 00:00:00,False,False,False
em_a48bc2cb9a28,hs_c_745dcae705,usr_03794,feature_announcement,2025-06-19 00:00:00,False,False,False
em_d91abee61c00,hs_c_745dcae705,usr_03794,reengagement,2025-03-08 00:00:00,True,False,False
em_5c6a21e6cfbb,hs_c_745dcae705,usr_03794,upgrade_nudge,2025-06-03 00:00:00,True,False,False
em_23ccdab9102a,hs_c_611573f74e,usr_01550,newsletter,2024-10-14 00:00:00,False,False,False
em_c19d5f972ee0,hs_c_0aea8e8c08,usr_00350,onboarding_day1,2024-05-31 00:00:00,False,False,False
em_6c4be0c804b2,hs_c_79cc7736b6,usr_01647,onboarding_day3,2024-10-28 00:00:00,False,False,False
em_d1f8941f4aec,hs_c_79cc7736b6,usr_01647,churn_winback,2024-09-13 00:00:00,True,True,False
em_1ad2e24a679b,hs_c_d0356ce3ae,usr_01678,onboarding_day1,2024-09-30 00:00:00,False,False,False
em_187dbd861b99,hs_c_d0356ce3ae,usr_01678,newsletter,2024-07-11 00:00:00,False,False,False
em_e8f800681f75,hs_c_649f3c6c9e,usr_00556,newsletter,2024-03-06 00:00:00,True,False,False
em_619c275aa169,hs_c_649f3c6c9e,usr_00556,onboarding_day3,2024-04-08 00:00:00,False,False,False
em_e6122d23ccba,hs_c_649f3c6c9e,usr_00556,churn_winback,2024-05-23 00:00:00,True,True,False
em_60e3da60856c,hs_c_2f097c48b5,usr_02172,newsletter,2024-09-03 00:00:00,True,False,False
em_4d041d615ef9,hs_c_eb665c01d5,usr_04527,churn_winback,2025-06-13 00:00:00,True,True,False
em_623c813c8678,hs_c_eb665c01d5,usr_04527,reengagement,2025-06-11 00:00:00,False,False,False
em_41746efc41b8,hs_c_c11d198683,usr_02764,newsletter,2024-11-22 00:00:00,False,False,False
em_bc66e5115958,hs_c_c11d198683,usr_02764,feature_announcement,2024-12-16 00:00:00,False,False,False
em_32d26a89e00d,hs_c_52931fcfbf,usr_03747,newsletter,2025-03-17 00:00:00,True,True,False
em_7c1e330cc670,hs_c_52931fcfbf,usr_03747,feature_announcement,2025-05-14 00:00:00,False,False,False
em_3e647702335f,hs_c_52931fcfbf,usr_03747,reengagement,2025-02-25 00:00:00,False,False,False
em_767c7d421acc,hs_c_5b6a8f0e0a,usr_00417,feature_announcement,2024-04-19 00:00:00,False,False,False
em_4ad9dfa5ad0a,hs_c_5b6a8f0e0a,usr_00417,newsletter,2024-03-03 00:00:00,True,False,False
em_602063e71964,hs_c_5b6a8f0e0a,usr_00417,onboarding_day1,2024-04-13 00:00:00,True,False,False
em_2dfbb93ab0ad,hs_c_5b6a8f0e0a,usr_00417,churn_winback,2024-05-08 00:00:00,False,False,False
em_5d70036cedd5,hs_c_5b6a8f0e0a,usr_00417,reengagement,2024-03-23 00:00:00,False,False,False
em_3434694d324f,hs_c_6e6de385ec,usr_02703,newsletter,2025-01-23 00:00:00,True,False,False
em_45589354adfa,hs_c_6e6de385ec,usr_02703,onboarding_day3,2025-02-04 00:00:00,True,False,False
em_7b947e05f4a1,hs_c_6e6de385ec,usr_02703,feature_announcement,2024-12-20 00:00:00,False,False,False
em_df058ecad8d3,hs_c_6e6de385ec,usr_02703,onboarding_day7,2025-01-16 00:00:00,False,False,False
em_7bae84cb0ffd,hs_c_6e6de385ec,usr_02703,newsletter,2025-02-21 00:00:00,True,False,False
em_91d5f1e84a33,hs_c_6e6de385ec,usr_02703,onboarding_day7,2024-12-17 00:00:00,True,False,False
em_4d66349d7b22,hs_c_b6cbf9999c,usr_02754,upgrade_nudge,2024-12-05 00:00:00,True,False,False
em_c0c17a0559d1,hs_c_b6cbf9999c,usr_02754,reengagement,2025-01-17 00:00:00,True,False,False
em_b8174ed8d30e,hs_c_b6cbf9999c,usr_02754,onboarding_day7,2025-01-12 00:00:00,False,False,False
em_b623acdefff8,hs_c_b6cbf9999c,usr_02754,churn_winback,2025-01-23 00:00:00,False,False,False
em_76c4df5ee7ce,hs_c_b6cbf9999c,usr_02754,reengagement,2025-01-17 00:00:00,True,False,False
em_27c378641aad,hs_c_b7e8e096c6,usr_00146,reengagement,2024-02-04 00:00:00,True,False,False
em_d1ddd22edb95,hs_c_b7e8e096c6,usr_00146,newsletter,2024-02-16 00:00:00,False,False,False
em_540fac3b42a8,hs_c_b7e8e096c6,usr_00146,churn_winback,2024-03-16 00:00:00,False,False,False
em_0b30519c82e6,hs_c_bdf0481e4e,usr_03795,onboarding_day3,2025-05-29 00:00:00,True,True,False
em_40ed82468332,hs_c_0a440cabfb,usr_03253,churn_winback,2025-03-31 00:00:00,False,False,False
em_8b9d1efbc63f,hs_c_0a440cabfb,usr_03253,feature_announcement,2025-01-19 00:00:00,False,False,False
em_c720635d00b2,hs_c_0a440cabfb,usr_03253,reengagement,2025-01-31 00:00:00,True,False,False
em_4c6d7b960d12,hs_c_0a440cabfb,usr_03253,churn_winback,2025-04-02 00:00:00,False,False,False
em_3e1e7daf6cf4,hs_c_0a440cabfb,usr_03253,upgrade_nudge,2025-02-26 00:00:00,False,False,False
em_e4863ae1ed44,hs_c_0a440cabfb,usr_03253,upgrade_nudge,2025-04-16 00:00:00,False,False,False
em_288c60df4f51,hs_c_e106ac7521,usr_04230,upgrade_nudge,2025-05-27 00:00:00,True,False,False
em_c8586f65410b,hs_c_e106ac7521,usr_04230,upgrade_nudge,2025-05-05 00:00:00,False,False,False
em_838c9e39451c,hs_c_924f20a456,usr_02050,reengagement,2024-09-09 00:00:00,False,False,False
em_ef5fc4d82551,hs_c_924f20a456,usr_02050,feature_announcement,2024-09-12 00:00:00,False,False,False
em_5a2f6ad824ff,hs_c_924f20a456,usr_02050,onboarding_day1,2024-10-10 00:00:00,False,False,False
em_5471cd2ddb0e,hs_c_a653cb40e0,usr_00228,onboarding_day7,2024-04-08 00:00:00,False,False,False
em_97f63791416a,hs_c_a653cb40e0,usr_00228,reengagement,2024-03-03 00:00:00,False,False,False
em_25807cadaadf,hs_c_a653cb40e0,usr_00228,onboarding_day3,2024-03-12 00:00:00,False,False,True
em_b916dca45fa4,hs_c_a653cb40e0,usr_00228,onboarding_day3,2024-02-05 00:00:00,False,False,False
em_6834897f8556,hs_c_2edaebe99c,usr_01975,onboarding_day3,2024-11-23 00:00:00,True,True,False
em_fb044f2bcec8,hs_c_2edaebe99c,usr_01975,reengagement,2024-09-06 00:00:00,False,False,False
em_04ccbe5bebb5,hs_c_778430f9a5,usr_04907,upgrade_nudge,2025-06-27 00:00:00,False,False,False
em_79bd6445993a,hs_c_853885e7c0,usr_01447,feature_announcement,2024-08-24 00:00:00,False,False,False
em_fcb6e71f854d,hs_c_853885e7c0,usr_01447,newsletter,2024-06-30 00:00:00,False,False,False
em_e3028687d134,hs_c_b5c1655346,usr_03233,onboarding_day7,2025-01-08 00:00:00,False,False,False
em_83b356859169,hs_c_b5c1655346,usr_03233,onboarding_day3,2025-01-24 00:00:00,True,False,False
em_fdeee6c85224,hs_c_b5c1655346,usr_03233,newsletter,2024-12-26 00:00:00,True,True,False
em_11f2797a0e20,hs_c_b5c1655346,usr_03233,onboarding_day1,2025-04-11 00:00:00,False,False,False
em_6e6d5196c43b,hs_c_b5c1655346,usr_03233,reengagement,2025-01-01 00:00:00,False,False,False
em_b6ae8609f274,hs_c_b5c1655346,usr_03233,feature_announcement,2025-01-03 00:00:00,True,False,False
em_5429176be9f5,hs_c_19c3321f47,usr_03875,upgrade_nudge,2025-06-03 00:00:00,False,False,False
em_9cec43447abd,hs_c_19c3321f47,usr_03875,onboarding_day1,2025-06-14 00:00:00,True,False,False
em_06fe869ce690,hs_c_b10149f6c6,usr_03644,upgrade_nudge,2025-03-28 00:00:00,False,False,False
em_bb4cc0a551ac,hs_c_b10149f6c6,usr_03644,reengagement,2025-05-30 00:00:00,False,False,False
em_143a34ea2ec2,hs_c_b10149f6c6,usr_03644,onboarding_day7,2025-04-20 00:00:00,False,False,False
em_4b99829e9156,hs_c_b10149f6c6,usr_03644,reengagement,2025-04-18 00:00:00,True,False,False
em_480a25fdca8d,hs_c_b10149f6c6,usr_03644,newsletter,2025-04-19 00:00:00,False,False,False
em_bf3c298ad9c6,hs_c_b10149f6c6,usr_03644,onboarding_day1,2025-02-27 00:00:00,False,False,False
em_4913a5daf638,hs_c_9c59f86301,usr_04425,onboarding_day1,2025-05-25 00:00:00,False,False,False
em_90b9f97bccab,hs_c_9c59f86301,usr_04425,newsletter,2025-06-10 00:00:00,True,False,False
em_873943182b23,hs_c_695298cd08,usr_03475,onboarding_day1,2025-04-04 00:00:00,False,False,False
em_532d1f9a5735,hs_c_25458a14a5,usr_02510,newsletter,2024-12-01 00:00:00,False,False,False
em_28ba1fcc54f8,hs_c_25458a14a5,usr_02510,onboarding_day3,2024-12-23 00:00:00,False,False,False
em_42e7ebffa0a7,hs_c_25458a14a5,usr_02510,feature_announcement,2024-12-28 00:00:00,True,False,False
em_2edd81c6f401,hs_c_25458a14a5,usr_02510,churn_winback,2025-01-19 00:00:00,False,False,False
em_9f3bfcce1a31,hs_c_25458a14a5,usr_02510,onboarding_day3,2024-10-22 00:00:00,True,False,False
em_fed8539bba41,hs_c_bd94f09215,usr_01777,reengagement,2024-07-22 00:00:00,True,False,False
em_6e096d2c6fda,hs_c_bd94f09215,usr_01777,reengagement,2024-09-22 00:00:00,False,False,False
em_601fb9e83b5c,hs_c_bd94f09215,usr_01777,churn_winback,2024-09-09 00:00:00,False,False,False
em_3a55ed03e184,hs_c_bd94f09215,usr_01777,onboarding_day1,2024-08-16 00:00:00,True,False,False
em_8dcb1888ab63,hs_c_bd94f09215,usr_01777,newsletter,2024-10-28 00:00:00,False,False,False
em_0389bfc1edd3,hs_c_bd94f09215,usr_01777,reengagement,2024-09-14 00:00:00,False,False,False
em_9619258c4b1a,hs_c_3daa83bfdf,usr_02064,onboarding_day7,2024-09-23 00:00:00,True,True,False
em_6d9bf4a20fe0,hs_c_3daa83bfdf,usr_02064,newsletter,2024-08-27 00:00:00,False,False,False
em_2748f512db52,hs_c_3daa83bfdf,usr_02064,feature_announcement,2024-12-06 00:00:00,False,False,False
em_b565e46ab2c0,hs_c_3daa83bfdf,usr_02064,upgrade_nudge,2024-09-21 00:00:00,False,False,False
em_affa39268391,hs_c_3daa83bfdf,usr_02064,reengagement,2024-12-17 00:00:00,False,False,False
em_67622f8d91ae,hs_c_3daa83bfdf,usr_02064,onboarding_day3,2024-09-26 00:00:00,False,False,True
em_1f9a082100f9,hs_c_9557e78334,usr_00659,onboarding_day1,2024-05-11 00:00:00,False,False,False
em_e0be81dc62f6,hs_c_9557e78334,usr_00659,onboarding_day7,2024-06-11 00:00:00,True,False,False
em_41999a88d60d,hs_c_9557e78334,usr_00659,reengagement,2024-05-28 00:00:00,False,False,False
em_b6f809a5c3a3,hs_c_427a858513,usr_04821,reengagement,2025-06-26 00:00:00,False,False,False
em_b8220e117237,hs_c_427a858513,usr_04821,upgrade_nudge,2025-06-21 00:00:00,True,False,False
em_99dee2ffdd70,hs_c_427a858513,usr_04821,onboarding_day3,2025-06-30 00:00:00,True,False,False
em_4c23353ac8cd,hs_c_427a858513,usr_04821,newsletter,2025-06-29 00:00:00,False,False,False
em_0057fc6d9e8f,hs_c_427a858513,usr_04821,onboarding_day3,2025-06-12 00:00:00,False,False,False
em_9e794b46e5d9,hs_c_c532cbb7a4,usr_01667,onboarding_day3,2024-08-11 00:00:00,True,False,False
em_5422edfaaed8,hs_c_c532cbb7a4,usr_01667,onboarding_day3,2024-10-18 00:00:00,False,False,False
em_216f83bfb4b2,hs_c_c532cbb7a4,usr_01667,reengagement,2024-08-22 00:00:00,False,False,True
em_ec76f382e380,hs_c_c532cbb7a4,usr_01667,feature_announcement,2024-07-18 00:00:00,False,False,False
em_98213fea4d6b,hs_c_c532cbb7a4,usr_01667,newsletter,2024-08-11 00:00:00,False,False,False
em_44b89ab5daa1,hs_c_c532cbb7a4,usr_01667,onboarding_day3,2024-10-16 00:00:00,False,False,False
em_8574985534ad,hs_c_f966d5ce33,usr_01938,churn_winback,2024-11-16 00:00:00,False,False,False
em_862e58a71655,hs_c_f966d5ce33,usr_01938,onboarding_day7,2024-11-02 00:00:00,True,True,False
em_6616d2bda5b1,hs_c_4ace040bc2,usr_03411,newsletter,2025-03-28 00:00:00,False,False,True
em_8715e00ae027,hs_c_4ace040bc2,usr_03411,onboarding_day3,2025-02-17 00:00:00,True,True,False
em_f4f0ed307c67,hs_c_a2eb3530a6,usr_03389,upgrade_nudge,2025-03-29 00:00:00,True,False,False
em_4aa84b9e561b,hs_c_a2eb3530a6,usr_03389,newsletter,2025-04-07 00:00:00,False,False,False
em_23ffaa9ad4d1,hs_c_a2eb3530a6,usr_03389,onboarding_day7,2025-02-20 00:00:00,False,False,False
em_26466e4bea30,hs_c_a2eb3530a6,usr_03389,newsletter,2025-04-22 00:00:00,False,False,False
em_8bced568ad33,hs_c_a2eb3530a6,usr_03389,onboarding_day3,2025-01-30 00:00:00,True,True,False
em_80dd4ea3dc01,hs_c_a2eb3530a6,usr_03389,newsletter,2025-02-16 00:00:00,False,False,False
em_e49978aa102a,hs_c_a7b541efc3,usr_03251,onboarding_day1,2025-04-16 00:00:00,True,False,False
em_1f1c16905d44,hs_c_a7b541efc3,usr_03251,churn_winback,2025-02-24 00:00:00,True,True,False
em_2f00c6dcc459,hs_c_a7b541efc3,usr_03251,upgrade_nudge,2024-12-25 00:00:00,False,False,False
em_9e600cd8e12c,hs_c_f50d833103,usr_03435,reengagement,2025-04-30 00:00:00,False,False,False
em_cc6fc974fadf,hs_c_9fa6436ce0,usr_03192,upgrade_nudge,2025-02-17 00:00:00,False,False,False
em_ead696c78615,hs_c_59ecf7b1a4,usr_02768,upgrade_nudge,2024-11-11 00:00:00,True,False,False
em_89f9e29b333d,hs_c_59ecf7b1a4,usr_02768,newsletter,2025-01-19 00:00:00,False,False,False
em_d594580cf6db,hs_c_59ecf7b1a4,usr_02768,churn_winback,2025-02-26 00:00:00,False,False,False
em_fcebe2b76c4d,hs_c_59ecf7b1a4,usr_02768,churn_winback,2025-03-01 00:00:00,False,False,False
em_dd8fb8647d85,hs_c_b252814763,usr_03413,churn_winback,2025-02-06 00:00:00,False,False,False
em_76085a4b0ffc,hs_c_b252814763,usr_03413,upgrade_nudge,2025-04-09 00:00:00,True,False,False
em_eca20f9cde65,hs_c_b252814763,usr_03413,onboarding_day7,2025-02-06 00:00:00,False,False,False
em_2659b14f5f8c,hs_c_5cdcf97315,usr_03835,newsletter,2025-05-13 00:00:00,False,False,False
em_f0d70abbe0e5,hs_c_5cdcf97315,usr_03835,upgrade_nudge,2025-06-06 00:00:00,True,False,False
em_9b3a1e5d4b81,hs_c_5cdcf97315,usr_03835,onboarding_day3,2025-03-31 00:00:00,True,True,False
em_6f3ecab274c2,hs_c_5cdcf97315,usr_03835,feature_announcement,2025-05-04 00:00:00,True,False,False
em_6cae882c5a20,hs_c_384d07a6e9,usr_02263,onboarding_day3,2024-12-01 00:00:00,False,False,False
em_3c0c3e0f3b8b,hs_c_384d07a6e9,usr_02263,onboarding_day1,2024-12-31 00:00:00,True,False,False
em_f51db827efb1,hs_c_384d07a6e9,usr_02263,feature_announcement,2024-11-30 00:00:00,False,False,False
em_d59114b0a9f9,hs_c_384d07a6e9,usr_02263,newsletter,2024-09-24 00:00:00,True,False,False
em_e7d4840facf2,hs_c_69385d8163,usr_01769,newsletter,2024-11-05 00:00:00,False,False,False
em_7a00c612898c,hs_c_69385d8163,usr_01769,upgrade_nudge,2024-07-30 00:00:00,True,False,False
em_6d8ba4a9413d,hs_c_71c5a1ef1c,usr_03970,onboarding_day7,2025-04-21 00:00:00,True,True,False
em_28aaf5aad76c,hs_c_71c5a1ef1c,usr_03970,feature_announcement,2025-04-24 00:00:00,False,False,False
em_546a3ee7b56e,hs_c_71c5a1ef1c,usr_03970,churn_winback,2025-04-24 00:00:00,False,False,False
em_506a0a8ad51c,hs_c_71c5a1ef1c,usr_03970,newsletter,2025-05-25 00:00:00,True,False,False
em_72e2a23759a0,hs_c_71c5a1ef1c,usr_03970,upgrade_nudge,2025-05-09 00:00:00,False,False,False
em_87290108500c,hs_c_71c5a1ef1c,usr_03970,onboarding_day3,2025-04-11 00:00:00,False,False,False
em_0b041ff217b1,hs_c_795246a469,usr_04606,newsletter,2025-05-22 00:00:00,False,False,False
em_3e6b49b1f805,hs_c_795246a469,usr_04606,onboarding_day3,2025-06-18 00:00:00,True,True,False
em_ecc1b2762aee,hs_c_795246a469,usr_04606,churn_winback,2025-05-24 00:00:00,True,False,False
em_7c59a4713439,hs_c_795246a469,usr_04606,churn_winback,2025-05-22 00:00:00,False,False,False
em_8fb6d15282f8,hs_c_14780866c7,usr_00681,onboarding_day7,2024-03-31 00:00:00,False,False,False
em_a541557d22ac,hs_c_68fd6d56f8,usr_00400,onboarding_day3,2024-03-13 00:00:00,False,False,False
em_6c1d953b245b,hs_c_94c0763e80,usr_02870,newsletter,2025-02-08 00:00:00,False,False,False
em_a48b1563d3e4,hs_c_fa29e2fc52,usr_01219,feature_announcement,2024-07-04 00:00:00,True,False,False
em_8408be1e5981,hs_c_fa29e2fc52,usr_01219,newsletter,2024-09-11 00:00:00,True,True,False
em_44482cb63a7a,hs_c_fa29e2fc52,usr_01219,feature_announcement,2024-06-17 00:00:00,False,False,False
em_4399f582eef5,hs_c_fa29e2fc52,usr_01219,churn_winback,2024-07-16 00:00:00,False,False,False
em_8603668a53ea,hs_c_fa29e2fc52,usr_01219,feature_announcement,2024-07-09 00:00:00,False,False,False
em_e62b458e1498,hs_c_fa29e2fc52,usr_01219,onboarding_day7,2024-08-03 00:00:00,False,False,False
em_eedd86964e36,hs_c_5269ba9eeb,usr_04042,onboarding_day1,2025-05-12 00:00:00,False,False,False
em_024e6d235262,hs_c_5269ba9eeb,usr_04042,upgrade_nudge,2025-04-01 00:00:00,False,False,False
em_10478e7d205d,hs_c_5269ba9eeb,usr_04042,onboarding_day7,2025-05-22 00:00:00,False,False,False
em_9e85ceb3d991,hs_c_5269ba9eeb,usr_04042,newsletter,2025-05-17 00:00:00,True,False,False
em_6b5826c5e582,hs_c_5269ba9eeb,usr_04042,onboarding_day3,2025-05-21 00:00:00,True,False,False
em_563b84eda13a,hs_c_7b281df40a,usr_02122,reengagement,2024-09-30 00:00:00,False,False,False
em_5ac5be9690ff,hs_c_7b281df40a,usr_02122,newsletter,2024-11-27 00:00:00,False,False,False
em_d34de698ad9d,hs_c_7b281df40a,usr_02122,upgrade_nudge,2024-10-17 00:00:00,False,False,False
em_ac9ec5eed78e,hs_c_7b281df40a,usr_02122,onboarding_day7,2024-11-07 00:00:00,False,False,False
em_6011ea5c9b77,hs_c_7b281df40a,usr_02122,onboarding_day7,2024-12-07 00:00:00,False,False,False
em_248098873bce,hs_c_0f70c921a2,usr_01896,newsletter,2024-09-29 00:00:00,False,False,False
em_a17918871cf7,hs_c_0f70c921a2,usr_01896,newsletter,2024-11-09 00:00:00,True,True,False
em_1cb51118a36b,hs_c_0f70c921a2,usr_01896,onboarding_day7,2024-10-27 00:00:00,False,False,False
em_e2d304a258e6,hs_c_0f70c921a2,usr_01896,churn_winback,2024-08-26 00:00:00,True,False,False
em_316efb512464,hs_c_0f70c921a2,usr_01896,reengagement,2024-08-07 00:00:00,False,False,False
em_52a633c89616,hs_c_11bc0fe148,usr_03935,upgrade_nudge,2025-05-04 00:00:00,False,False,False
em_d46d8f734b70,hs_c_1bac5c9e6d,usr_03515,feature_announcement,2025-05-14 00:00:00,False,False,False
em_0706f711963b,hs_c_1bac5c9e6d,usr_03515,onboarding_day3,2025-03-24 00:00:00,False,False,False
em_3c60a87878d2,hs_c_1bac5c9e6d,usr_03515,onboarding_day7,2025-01-28 00:00:00,True,True,False
em_03a97f53710b,hs_c_1bac5c9e6d,usr_03515,reengagement,2025-05-13 00:00:00,False,False,False
em_236e824c8a91,hs_c_1bac5c9e6d,usr_03515,onboarding_day3,2025-05-08 00:00:00,True,False,False
em_3121fd90f6e0,hs_c_1bac5c9e6d,usr_03515,onboarding_day7,2025-02-08 00:00:00,False,False,False
em_36929ce87c33,hs_c_d69e8696f9,usr_04434,upgrade_nudge,2025-06-03 00:00:00,True,True,False
em_c8b818f16bcd,hs_c_5fb4982ab4,usr_02826,reengagement,2025-01-19 00:00:00,True,False,False
em_715a06a279d0,hs_c_5fb4982ab4,usr_02826,churn_winback,2025-02-07 00:00:00,True,False,False
em_070fd1e36651,hs_c_5fb4982ab4,usr_02826,upgrade_nudge,2025-01-09 00:00:00,False,False,False
em_048e4196ba91,hs_c_5fb4982ab4,usr_02826,onboarding_day7,2025-02-02 00:00:00,False,False,False
em_4a05c2b44cce,hs_c_5fb4982ab4,usr_02826,churn_winback,2025-01-08 00:00:00,False,False,False
em_c24ca6f90e70,hs_c_5fb4982ab4,usr_02826,feature_announcement,2025-02-23 00:00:00,True,False,False
em_0f50c0634f37,hs_c_1487eea545,usr_01517,newsletter,2024-09-28 00:00:00,False,False,False
em_7c838ccd8a7e,hs_c_1487eea545,usr_01517,newsletter,2024-07-30 00:00:00,True,False,False
em_d73c554edf60,hs_c_1487eea545,usr_01517,onboarding_day7,2024-07-26 00:00:00,True,False,False
em_3bc76d52b5e8,hs_c_1487eea545,usr_01517,feature_announcement,2024-08-09 00:00:00,False,False,False
em_225204758abd,hs_c_1487eea545,usr_01517,feature_announcement,2024-10-08 00:00:00,False,False,False
em_49093db44c8b,hs_c_d0ae98b9e7,usr_00856,churn_winback,2024-06-24 00:00:00,True,False,False
em_fa1207ec6249,hs_c_d0ae98b9e7,usr_00856,onboarding_day3,2024-04-27 00:00:00,False,False,False
em_9a62edff35ad,hs_c_d0ae98b9e7,usr_00856,feature_announcement,2024-04-06 00:00:00,False,False,False
em_4c67df4c296e,hs_c_d0ae98b9e7,usr_00856,feature_announcement,2024-06-26 00:00:00,True,True,False
em_c3c3e2bf304a,hs_c_d0ae98b9e7,usr_00856,onboarding_day3,2024-06-18 00:00:00,False,False,False
em_a6345895f7e0,hs_c_9cf98a8344,usr_01773,churn_winback,2024-10-17 00:00:00,False,False,False
em_bf80a71e4f7b,hs_c_5e32f85f74,usr_03656,onboarding_day1,2025-06-02 00:00:00,True,False,False
em_53c403ec7839,hs_c_5e32f85f74,usr_03656,reengagement,2025-05-15 00:00:00,False,False,False
em_56c2235f34b9,hs_c_f3315990ee,usr_01006,churn_winback,2024-05-27 00:00:00,True,False,False
em_229dff9abbf2,hs_c_f3315990ee,usr_01006,onboarding_day1,2024-08-06 00:00:00,False,False,False
em_494ab654be62,hs_c_f3315990ee,usr_01006,feature_announcement,2024-06-26 00:00:00,True,False,False
em_f0853f3f709a,hs_c_68ce4d360c,usr_04632,upgrade_nudge,2025-06-20 00:00:00,True,False,False
em_0bbd67cbd8c9,hs_c_07501d139f,usr_04936,reengagement,2025-06-30 00:00:00,True,False,False
em_02c9a606bd40,hs_c_07501d139f,usr_04936,newsletter,2025-06-24 00:00:00,False,False,False
em_795bafbe768f,hs_c_07501d139f,usr_04936,upgrade_nudge,2025-06-25 00:00:00,False,False,False
em_2a76a2b0bc46,hs_c_07501d139f,usr_04936,feature_announcement,2025-06-29 00:00:00,True,False,False
em_12e3df0f0b4a,hs_c_065116dcce,usr_04829,onboarding_day7,2025-06-28 00:00:00,False,False,False
em_359a0465ad4c,hs_c_065116dcce,usr_04829,onboarding_day3,2025-06-23 00:00:00,False,False,False
em_8d314110cfa6,hs_c_733d243fd2,usr_04435,upgrade_nudge,2025-05-29 00:00:00,False,False,False
em_fee8ce48d74d,hs_c_733d243fd2,usr_04435,upgrade_nudge,2025-05-11 00:00:00,False,False,False
em_bb8dcb2f5ee3,hs_c_7aada7e15b,usr_02947,onboarding_day3,2024-12-01 00:00:00,False,False,False
em_d09d56345c6f,hs_c_7aada7e15b,usr_02947,newsletter,2025-03-02 00:00:00,False,False,False
em_0f031c8bb03a,hs_c_7aada7e15b,usr_02947,upgrade_nudge,2025-01-25 00:00:00,True,False,False
em_df1aea74e9b5,hs_c_7aada7e15b,usr_02947,onboarding_day3,2025-03-18 00:00:00,False,False,False
em_1dd5d504d780,hs_c_7aada7e15b,usr_02947,onboarding_day3,2025-03-15 00:00:00,True,False,False
em_0eabdfeebe42,hs_c_eb0f639dd2,usr_01003,reengagement,2024-07-28 00:00:00,False,False,False
em_a898a25cc5b6,hs_c_eb0f639dd2,usr_01003,onboarding_day3,2024-08-06 00:00:00,True,False,False
em_52a57f05df9f,hs_c_eb0f639dd2,usr_01003,onboarding_day3,2024-08-04 00:00:00,False,False,False
em_1d164384d189,hs_c_eb0f639dd2,usr_01003,reengagement,2024-04-26 00:00:00,True,False,False
em_84168c659a35,hs_c_eb0f639dd2,usr_01003,newsletter,2024-06-03 00:00:00,False,False,False
